Dry,RH, IT, udef1, WDIR, WSPEED, udef2, udef3
-1.0,92,0,280,360,2.1,0.0
-1.0,92,0,280,320,2.6,0.0
0.0,85,0,285,340,1.5,0.0
0.0,85,0,277,311,1.0,0.0
0.0,85,0,277,270,2.6,0.0
0.0,92,0,278,280,3.1,0.0
0.0,92,0,278,310,2.6,0.0
0.0,92,0,278,280,2.6,0.0
0.0,85,0,277,300,3.1,0.0
0.0,85,0,277,290,3.1,0.0
0.0,85,4,285,290,2.6,0.0
0.0,85,41,277,270,3.1,0.0
0.0,85,83,277,260,3.1,0.0
0.0,85,111,277,260,2.6,0.0
0.0,85,117,277,270,3.1,0.0
0.0,85,100,277,250,2.6,0.0
0.0,78,66,276,190,3.1,0.0
0.0,72,21,275,210,2.6,0.0
0.0,72,0,275,200,2.1,0.0
0.0,72,0,275,190,2.6,0.0
0.0,72,0,275,160,2.6,0.0
0.0,72,0,275,170,2.6,0.0
0.0,78,0,276,160,3.1,0.0
-1.0,85,0,279,140,1.5,0.0
-1.0,92,0,280,323,1.0,0.0
-1.0,92,0,280,80,0.5,0.0
-1.0,92,0,280,221,1.0,0.0
-1.0,92,0,273,60,1.5,0.0
-1.0,92,0,273,179,1.0,0.0
-1.0,92,0,273,298,1.0,0.0
-1.0,92,0,273,40,0.5,0.0
-2.0,100,0,269,258,1.0,0.0
-2.0,100,0,269,243,1.0,0.0
-2.0,92,0,268,40,1.5,0.0
-2.0,92,7,268,116,1.0,0.0
-1.0,92,43,273,219,1.0,0.0
-1.0,92,85,273,40,2.1,0.0
-1.0,92,112,273,360,1.5,0.0
-1.0,92,118,273,340,2.1,0.0
-1.0,85,103,272,350,2.6,0.0
-1.0,92,67,273,360,2.1,0.0
-1.0,92,23,273,320,2.6,0.0
-1.0,92,0,273,330,2.1,0.0
-1.0,85,0,272,320,2.1,0.0
-1.0,85,0,272,300,2.1,0.0
-1.0,78,0,271,300,2.6,0.0
-1.0,78,0,271,290,2.1,0.0
-2.0,92,0,268,270,2.6,0.0
-2.0,92,0,268,290,2.6,0.0
-2.0,92,0,268,290,3.1,0.0
-2.0,85,0,267,300,2.6,0.0
-2.0,85,0,267,280,2.6,0.0
-3.0,84,0,262,300,2.1,0.0
-3.0,77,0,261,310,2.6,0.0
-4.0,84,0,257,280,2.1,0.0
-4.0,92,0,258,290,2.1,0.0
-6.0,92,0,222,280,1.0,0.0
-6.0,92,0,231,280,1.5,0.0
-7.0,100,14,228,270,1.5,0.0
-6.0,92,84,231,240,1.5,0.0
-6.0,92,166,231,260,2.6,0.0
-4.0,84,219,239,270,3.1,0.0
-3.0,77,232,243,240,2.6,0.0
-3.0,77,201,243,250,3.6,0.0
-3.0,77,133,243,260,4.1,0.0
-3.0,71,47,242,250,3.6,0.0
-5.0,84,0,235,270,1.5,0.0
-5.0,84,0,235,243,1.0,0.0
-5.0,84,0,238,230,2.1,0.0
-6.0,84,0,230,210,2.1,0.0
-5.0,92,0,226,210,2.1,0.0
-7.0,92,0,227,180,2.1,0.0
-6.0,92,0,231,200,2.1,0.0
-8.0,92,0,213,200,2.6,0.0
-8.0,92,0,213,200,1.5,0.0
-8.0,92,0,213,-9999,0.0,0.0
-9.0,92,0,209,169,0.5,0.0
-9.0,92,0,209,81,0.5,0.0
-10.0,91,0,205,274,1.0,0.0
-8.0,92,0,213,190,1.0,0.0
-9.0,92,0,209,134,0.5,0.0
-9.0,92,0,209,200,1.5,0.0
-9.0,92,7,235,200,1.5,0.0
-8.0,84,59,234,210,2.1,0.0
-7.0,77,139,233,190,3.1,0.0
-5.0,77,182,242,220,3.1,0.0
-4.0,71,211,243,210,4.1,0.0
-3.0,65,195,245,210,5.1,0.0
-3.0,65,130,245,190,4.1,0.0
-3.0,65,47,245,190,4.1,0.0
-4.0,71,0,243,190,4.1,0.0
-4.0,71,0,243,190,4.6,0.0
-4.0,77,0,247,220,4.1,0.0
-4.0,77,0,247,210,4.1,0.0
-4.0,77,0,247,200,4.6,0.0
-4.0,77,0,256,220,3.6,0.0
-4.0,77,0,256,240,4.1,0.0
-3.0,77,0,261,240,5.1,0.0
-4.0,84,0,257,250,5.7,0.0
-4.0,92,0,258,240,4.1,0.0
-3.0,92,0,263,260,3.6,0.0
-3.0,92,0,263,250,5.1,0.0
-3.0,92,0,263,270,4.1,0.0
-2.0,92,0,268,260,3.6,0.0
-2.0,92,0,268,270,3.6,0.0
-2.0,100,0,269,280,3.1,0.0
-2.0,92,8,268,270,2.6,0.0
-1.0,85,46,272,270,2.6,0.0
-1.0,78,90,271,290,2.6,0.0
0.0,78,118,276,290,3.6,0.0
0.0,66,125,274,290,4.6,0.0
0.0,72,109,275,310,2.6,0.0
-1.0,71,132,255,320,3.1,0.0
-1.0,66,49,254,300,2.1,0.0
-2.0,78,0,251,280,1.5,0.0
-2.0,78,0,266,310,2.1,0.0
-2.0,78,0,247,360,1.5,0.0
-4.0,84,0,239,352,1.0,0.0
-3.0,77,0,261,340,2.6,0.0
-3.0,77,0,261,320,2.1,0.0
-2.0,71,0,265,320,2.1,0.0
-2.0,65,0,264,350,2.1,0.0
-2.0,65,0,264,350,3.1,0.0
-2.0,65,0,264,330,2.6,0.0
-2.0,71,0,265,320,2.1,0.0
-2.0,71,0,265,290,3.6,0.0
-2.0,65,0,264,300,3.6,0.0
-2.0,65,0,264,290,3.1,0.0
-2.0,71,0,265,280,3.1,0.0
-3.0,77,0,261,280,2.1,0.0
-3.0,77,9,261,280,3.1,0.0
-3.0,84,48,262,290,3.1,0.0
-3.0,84,92,262,300,3.6,0.0
-2.0,71,120,265,290,4.1,0.0
-2.0,71,127,265,300,3.6,0.0
-2.0,71,111,265,270,5.1,0.0
-2.0,71,75,265,250,4.6,0.0
-3.0,71,55,242,270,2.6,0.0
-4.0,84,0,239,270,2.1,0.0
-5.0,77,0,242,270,1.5,0.0
-6.0,84,0,242,270,2.1,0.0
-6.0,92,0,249,250,1.0,0.0
-6.0,92,0,249,250,0.5,0.0
-7.0,92,0,244,220,1.0,0.0
-7.0,84,0,238,230,1.5,0.0
-7.0,84,0,238,210,2.1,0.0
-7.0,84,0,238,200,1.5,0.0
-7.0,84,0,238,190,2.1,0.0
-7.0,84,0,238,210,2.6,0.0
-8.0,84,0,234,119,1.0,0.0
-8.0,92,0,239,120,1.0,0.0
-8.0,84,0,234,140,1.0,0.0
-8.0,84,0,234,140,1.0,0.0
-8.0,84,0,234,150,1.0,0.0
-9.0,92,8,235,150,1.0,0.0
-7.0,77,77,233,140,2.1,0.0
-6.0,77,146,238,140,2.6,0.0
-5.0,71,210,239,130,2.6,0.0
-3.0,65,236,245,150,2.1,0.0
-2.0,55,217,243,160,2.1,0.0
-2.0,60,145,246,150,3.6,0.0
-2.0,60,57,246,150,2.6,0.0
-3.0,65,0,245,160,3.1,0.0
-4.0,65,0,240,150,4.1,0.0
-4.0,71,0,243,140,4.1,0.0
-4.0,71,0,243,140,5.1,0.0
-5.0,71,0,239,150,4.1,0.0
-5.0,71,0,239,150,5.7,0.0
-6.0,70,0,234,150,5.1,0.0
-6.0,70,0,234,150,5.1,0.0
-7.0,77,0,233,150,5.7,0.0
-6.0,70,0,234,150,4.6,0.0
-6.0,70,0,234,160,4.1,0.0
-5.0,65,0,236,150,3.6,0.0
-5.0,65,0,236,160,3.6,0.0
-5.0,71,0,239,160,2.6,0.0
-4.0,65,0,254,180,3.1,0.0
-4.0,77,0,256,200,3.6,0.0
-4.0,92,10,258,180,2.1,0.0
-3.0,92,50,263,190,2.6,0.0
-3.0,100,95,264,190,2.1,0.0
-2.0,92,124,268,200,1.5,0.0
-1.0,100,130,274,240,2.1,0.0
0.0,92,115,278,270,1.5,0.0
0.0,100,79,279,280,1.5,0.0
1.0,93,32,283,280,2.1,0.0
1.0,100,0,284,290,2.6,0.0
1.0,93,0,283,290,2.6,0.0
1.0,100,0,284,280,2.6,0.0
1.0,100,0,292,320,0.5,0.0
2.0,100,0,297,260,2.1,0.0
